Time(s),Theta_MATLAB,Omega_MATLAB,Theta_CPP,Omega_CPP,Theta_IKF,Omega_IKF,Theta_Hybrid,Omega_Hybrid,CycleTime_us
0.468000,1.730340,1.775583,1.730175,1.717737,1.730340,1.775026,1.730175,1.717737,10.000000
0.469000,1.732115,1.773676,1.731950,1.715857,1.732115,1.773119,1.731950,1.715857,10.000000
0.470000,1.733888,1.771748,1.733723,1.713955,1.733887,1.771192,1.733723,1.713955,10.000000
0.471000,1.735658,1.769799,1.735494,1.712032,1.735658,1.769243,1.735494,1.712032,12.000000
0.472000,1.737427,1.767829,1.737263,1.710089,1.737427,1.767273,1.737263,1.710089,651.000000
0.473000,1.739194,1.765838,1.739030,1.708126,1.739194,1.765283,1.739030,1.708126,499.000000
0.474000,1.740959,1.763826,1.740794,1.706141,1.740959,1.763271,1.740794,1.706141,44128.000000
0.475000,1.742722,1.761794,1.742557,1.704136,1.742721,1.761239,1.742557,1.704136,11.000000
0.476000,1.744483,1.759740,1.744318,1.702110,1.744482,1.759187,1.744318,1.702110,10.000000
0.477000,1.746241,1.757667,1.746077,1.700064,1.746241,1.757113,1.746077,1.700064,10.000000
0.478000,1.747998,1.755572,1.747834,1.697997,1.747998,1.755019,1.747834,1.697997,10.000000
0.479000,1.749752,1.753457,1.749588,1.695910,1.749752,1.752904,1.749588,1.695910,10.000000
0.480000,1.751505,1.751321,1.751341,1.693802,1.751504,1.750769,1.751341,1.693802,10.000000
0.481000,1.753255,1.749164,1.753091,1.691674,1.753255,1.748612,1.753091,1.691674,11.000000
0.482000,1.755003,1.746987,1.754839,1.689525,1.755003,1.746436,1.754839,1.689525,10.000000
0.483000,1.756749,1.744790,1.756585,1.687356,1.756749,1.744239,1.756585,1.687356,10.000000
0.484000,1.758493,1.742572,1.758329,1.685167,1.758492,1.742021,1.758329,1.685167,10.000000
0.485000,1.760234,1.740333,1.760070,1.682957,1.760234,1.739783,1.760070,1.682957,10.000000
0.486000,1.761973,1.738074,1.761810,1.680727,1.761973,1.737524,1.761810,1.680727,10.000000
0.487000,1.763710,1.735795,1.763547,1.678477,1.763710,1.735245,1.763547,1.678477,10.000000
0.488000,1.765445,1.733495,1.765281,1.676206,1.765445,1.732946,1.765281,1.676206,10.000000
0.489000,1.767177,1.731175,1.767014,1.673915,1.767177,1.730626,1.767014,1.673915,10.000000
0.490000,1.768907,1.728834,1.768744,1.671604,1.768907,1.728286,1.768744,1.671604,11.000000
0.491000,1.770635,1.726474,1.770472,1.669273,1.770635,1.725926,1.770472,1.669273,9.000000
0.492000,1.772360,1.724093,1.772197,1.666922,1.772360,1.723545,1.772197,1.666922,10.000000
0.493000,1.774083,1.721692,1.773920,1.664551,1.774083,1.721144,1.773920,1.664551,10.000000
0.494000,1.775804,1.719270,1.775641,1.662160,1.775803,1.718723,1.775641,1.662160,10.000000
