Time(s),Theta_MATLAB,Omega_MATLAB,Theta_CPP,Omega_CPP,Theta_IKF,Omega_IKF,CycleTime_us
3.446000,1.114203,-1.003030,0.525371,-0.544788,1.114203,-1.003606,9.000000
3.447000,1.113203,-0.997743,0.524834,-0.532061,1.113203,-0.998318,10.000000
3.448000,1.112208,-0.992444,0.524308,-0.519329,1.112208,-0.993019,10.000000
3.449000,1.111218,-0.987135,0.523796,-0.506594,1.111218,-0.987710,10.000000
3.450000,1.110234,-0.981815,0.523297,-0.493854,1.110233,-0.982390,10.000000
3.451000,1.109254,-0.976484,0.522810,-0.481110,1.109254,-0.977059,9.000000
3.452000,1.108281,-0.971143,0.522336,-0.468363,1.108280,-0.971718,9.000000
3.453000,1.107312,-0.965792,0.521874,-0.455612,1.107312,-0.966366,10.000000
3.454000,1.106349,-0.960430,0.521426,-0.442858,1.106349,-0.961004,9.000000
3.455000,1.105391,-0.955057,0.520990,-0.430100,1.105391,-0.955631,9.000000
3.456000,1.104439,-0.949674,0.520567,-0.417339,1.104439,-0.950248,9.000000
3.457000,1.103492,-0.944281,0.520156,-0.404575,1.103492,-0.944855,10.000000
3.458000,1.102550,-0.938878,0.519759,-0.391807,1.102550,-0.939452,9.000000
3.459000,1.101614,-0.933465,0.519374,-0.379037,1.101614,-0.934039,10.000000
3.460000,1.100683,-0.928042,0.519002,-0.366263,1.100683,-0.928615,9.000000
3.461000,1.099758,-0.922608,0.518643,-0.353487,1.099758,-0.923181,10.000000
3.462000,1.098838,-0.917165,0.518296,-0.340708,1.098838,-0.917738,12.000000
3.463000,1.097924,-0.911712,0.517963,-0.327926,1.097924,-0.912285,11.000000
3.464000,1.097015,-0.906249,0.517642,-0.315142,1.097015,-0.906822,10.000000
3.465000,1.096111,-0.900776,0.517334,-0.302356,1.096111,-0.901349,10.000000
3.466000,1.095213,-0.895293,0.517038,-0.289567,1.095213,-0.895866,11.000000
3.467000,1.094321,-0.889801,0.516756,-0.276776,1.094320,-0.890374,9.000000
3.468000,1.093434,-0.884300,0.516486,-0.263982,1.093433,-0.884872,11.000000
3.469000,1.092552,-0.878789,0.516229,-0.251187,1.092552,-0.879361,121.000000
3.470000,1.091676,-0.873268,0.515985,-0.238390,1.091676,-0.873840,462.000000
3.471000,1.090806,-0.867738,0.515754,-0.225591,1.090805,-0.868310,50754.000000
3.472000,1.089941,-0.862199,0.515535,-0.212790,1.089940,-0.862771,9.000000
3.473000,1.089081,-0.856650,0.515329,-0.199987,1.089081,-0.857222,8.000000
3.474000,1.088227,-0.851093,0.515136,-0.187183,1.088227,-0.851664,7.000000
3.475000,1.087379,-0.845526,0.514956,-0.174378,1.087379,-0.846097,7.000000
3.476000,1.086536,-0.839950,0.514789,-0.161571,1.086536,-0.840521,7.000000
3.477000,1.085699,-0.834365,0.514634,-0.148763,1.085699,-0.834936,7.000000
3.478000,1.084868,-0.828771,0.514493,-0.135954,1.084867,-0.829342,7.000000
3.479000,1.084042,-0.823169,0.514364,-0.123144,1.084041,-0.823739,7.000000
3.480000,1.083221,-0.817557,0.514248,-0.110333,1.083221,-0.818128,7.000000
3.481000,1.082406,-0.811937,0.514144,-0.097521,1.082406,-0.812508,7.000000
3.482000,1.081597,-0.806308,0.514054,-0.084708,1.081597,-0.806879,7.000000
3.483000,1.080794,-0.800671,0.513976,-0.071895,1.080794,-0.801241,7.000000
3.484000,1.079996,-0.795025,0.513911,-0.059081,1.079996,-0.795595,7.000000
3.485000,1.079204,-0.789370,0.513859,-0.046266,1.079204,-0.789940,7.000000
3.486000,1.078417,-0.783707,0.513820,-0.033452,1.078417,-0.784277,7.000000
3.487000,1.077636,-0.778036,0.513794,-0.020637,1.077636,-0.778606,7.000000
3.488000,1.076861,-0.772356,0.513780,-0.007822,1.076861,-0.772926,7.000000
3.489000,1.076092,-0.766668,0.513779,0.004994,1.076091,-0.767238,7.000000
3.490000,1.075328,-0.760972,0.513791,0.017809,1.075328,-0.761542,7.000000
3.491000,1.074570,-0.755268,0.513816,0.030624,1.074569,-0.755838,7.000000
3.492000,1.073817,-0.749556,0.513854,0.043439,1.073817,-0.750125,8.000000
3.493000,1.073071,-0.743836,0.513904,0.056253,1.073070,-0.744405,7.000000
3.494000,1.072330,-0.738108,0.513968,0.069067,1.072329,-0.738677,7.000000
3.495000,1.071594,-0.732372,0.514044,0.081881,1.071594,-0.732941,7.000000
3.496000,1.070865,-0.726629,0.514133,0.094693,1.070865,-0.727197,8.000000
3.497000,1.070141,-0.720877,0.514235,0.107506,1.070141,-0.721445,7.000000
3.498000,1.069423,-0.715118,0.514349,0.120317,1.069423,-0.715686,7.000000
3.499000,1.068711,-0.709351,0.514476,0.133127,1.068711,-0.709919,7.000000
3.500000,1.068004,-0.703577,0.514617,0.145937,1.068004,-0.704145,10.000000
3.501000,1.067304,-0.697796,0.514770,0.158745,1.067304,-0.698363,7.000000
3.502000,1.066609,-0.692007,0.514935,0.171552,1.066609,-0.692574,7.000000
3.503000,1.065920,-0.686210,0.515114,0.184358,1.065920,-0.686778,7.000000
3.504000,1.065236,-0.680406,0.515305,0.197162,1.065236,-0.680974,7.000000
3.505000,1.064559,-0.674596,0.515510,0.209965,1.064559,-0.675163,10.000000
3.506000,1.063887,-0.668778,0.515727,0.222766,1.063887,-0.669345,7.000000
3.507000,1.063221,-0.662952,0.515956,0.235565,1.063221,-0.663520,7.000000
3.508000,1.062561,-0.657120,0.516199,0.248363,1.062561,-0.657687,7.000000
3.509000,1.061907,-0.651281,0.516454,0.261159,1.061907,-0.651848,7.000000
3.510000,1.061259,-0.645435,0.516723,0.273953,1.061259,-0.646002,7.000000
3.511000,1.060616,-0.639582,0.517004,0.286744,1.060616,-0.640149,7.000000
3.512000,1.059980,-0.633723,0.517297,0.299534,1.059979,-0.634289,7.000000
3.513000,1.059349,-0.627857,0.517604,0.312321,1.059349,-0.628423,7.000000
3.514000,1.058724,-0.621984,0.517923,0.325106,1.058724,-0.622550,7.000000
3.515000,1.058105,-0.616104,0.518255,0.337888,1.058105,-0.616670,7.000000
3.516000,1.057492,-0.610218,0.518600,0.350667,1.057491,-0.610784,7.000000
3.517000,1.056884,-0.604326,0.518958,0.363444,1.056884,-0.604892,7.000000
3.518000,1.056283,-0.598427,0.519329,0.376218,1.056283,-0.598993,7.000000
3.519000,1.055688,-0.592522,0.519712,0.388990,1.055687,-0.593088,9.000000
3.520000,1.055098,-0.586611,0.520108,0.401758,1.055098,-0.587176,9.000000
3.521000,1.054514,-0.580693,0.520517,0.414523,1.054514,-0.581259,48005.000000
3.522000,1.053937,-0.574769,0.520938,0.427285,1.053936,-0.575335,24.000000
3.523000,1.053365,-0.568840,0.521372,0.440043,1.053365,-0.569405,11.000000
3.524000,1.052799,-0.562904,0.521819,0.452798,1.052799,-0.563469,11.000000
3.525000,1.052239,-0.556962,0.522279,0.465550,1.052239,-0.557527,11.000000
3.526000,1.051685,-0.551015,0.522752,0.478298,1.051685,-0.551580,11.000000
3.527000,1.051137,-0.545061,0.523237,0.491042,1.051137,-0.545626,13.000000
3.528000,1.050595,-0.539102,0.523735,0.503783,1.050595,-0.539667,10.000000
3.529000,1.050059,-0.533138,0.524246,0.516520,1.050059,-0.533702,14.000000
3.530000,1.049529,-0.527167,0.524770,0.529252,1.049528,-0.527732,13.000000
3.531000,1.049005,-0.521191,0.525306,0.541981,1.049004,-0.521756,13.000000
3.532000,1.048486,-0.515210,0.525855,0.554705,1.048486,-0.515775,14.000000
3.533000,1.047974,-0.509223,0.526416,0.567425,1.047974,-0.509788,15.000000
3.534000,1.047468,-0.503231,0.526991,0.580140,1.047468,-0.503795,14.000000
3.535000,1.046968,-0.497234,0.527578,0.592851,1.046967,-0.497798,14.000000
3.536000,1.046473,-0.491231,0.528178,0.605557,1.046473,-0.491795,14.000000
3.537000,1.045985,-0.485223,0.528790,0.618259,1.045985,-0.485787,12.000000
3.538000,1.045503,-0.479211,0.529416,0.630955,1.045503,-0.479774,11.000000
3.539000,1.045027,-0.473193,0.530054,0.643647,1.045026,-0.473756,12.000000
3.540000,1.044557,-0.467170,0.530704,0.656334,1.044556,-0.467733,11.000000
3.541000,1.044092,-0.461142,0.531367,0.669015,1.044092,-0.461706,13.000000
3.542000,1.043634,-0.455109,0.532043,0.681692,1.043634,-0.455673,13.000000
3.543000,1.043182,-0.449072,0.532732,0.694363,1.043182,-0.449635,13.000000
3.544000,1.042736,-0.443030,0.533433,0.707028,1.042736,-0.443593,12.000000
3.545000,1.042296,-0.436983,0.534147,0.719688,1.042296,-0.437546,14.000000
3.546000,1.041862,-0.430932,0.534874,0.732342,1.041862,-0.431495,13.000000
3.547000,1.041434,-0.424876,0.535613,0.744990,1.041434,-0.425439,14.000000
3.548000,1.041012,-0.418816,0.536365,0.757633,1.041012,-0.419379,13.000000
3.549000,1.040597,-0.412751,0.537130,0.770269,1.040596,-0.413314,12.000000
3.550000,1.040187,-0.406682,0.537907,0.782900,1.040187,-0.407245,12.000000
3.551000,1.039783,-0.400609,0.538697,0.795524,1.039783,-0.401172,12.000000
3.552000,1.039386,-0.394532,0.539499,0.808141,1.039385,-0.395094,11.000000
3.553000,1.038994,-0.388450,0.540315,0.820753,1.038994,-0.389013,13.000000
3.554000,1.038609,-0.382364,0.541142,0.833358,1.038609,-0.382927,13.000000
3.555000,1.038229,-0.376275,0.541983,0.845956,1.038229,-0.376837,13.000000
3.556000,1.037856,-0.370181,0.542835,0.858547,1.037856,-0.370744,12.000000
3.557000,1.037489,-0.364084,0.543701,0.871132,1.037489,-0.364646,14.000000
3.558000,1.037128,-0.357983,0.544579,0.883709,1.037128,-0.358545,14.000000
3.559000,1.036773,-0.351878,0.545470,0.896280,1.036773,-0.352440,13.000000
3.560000,1.036424,-0.345769,0.546373,0.908843,1.036424,-0.346331,14.000000
3.561000,1.036082,-0.339657,0.547288,0.921399,1.036081,-0.340219,12.000000
3.562000,1.035745,-0.333541,0.548217,0.933947,1.035745,-0.334103,12.000000
3.563000,1.035415,-0.327422,0.549158,0.946488,1.035414,-0.327984,11.000000
3.564000,1.035090,-0.321299,0.550111,0.959022,1.035090,-0.321861,13.000000
3.565000,1.034772,-0.315173,0.551077,0.971547,1.034772,-0.315735,11.000000
3.566000,1.034460,-0.309044,0.552055,0.984065,1.034460,-0.309605,13.000000
3.567000,1.034154,-0.302911,0.553046,0.996574,1.034154,-0.303473,13.000000
3.568000,1.033854,-0.296775,0.554050,1.009076,1.033854,-0.297337,16.000000
3.569000,1.033560,-0.290637,0.555066,1.021569,1.033560,-0.291198,154.000000
3.570000,1.033273,-0.284495,0.556094,1.034055,1.033272,-0.285056,100.000000
3.571000,1.032991,-0.278350,0.557135,1.046531,1.032991,-0.278911,48681.000000
3.572000,1.032716,-0.272202,0.558188,1.058999,1.032716,-0.272764,17.000000
3.573000,1.032447,-0.266052,0.559254,1.071459,1.032447,-0.266613,11.000000
3.574000,1.032184,-0.259898,0.560333,1.083909,1.032184,-0.260460,10.000000
3.575000,1.031927,-0.253742,0.561423,1.096351,1.031927,-0.254304,13.000000
3.576000,1.031676,-0.247584,0.562527,1.108784,1.031676,-0.248145,13.000000
3.577000,1.031432,-0.241422,0.563642,1.121207,1.031432,-0.241984,10.000000
3.578000,1.031194,-0.235259,0.564770,1.133622,1.031193,-0.235820,10.000000
3.579000,1.030961,-0.229092,0.565911,1.146027,1.030961,-0.229654,10.000000
3.580000,1.030735,-0.222924,0.567063,1.158422,1.030735,-0.223485,11.000000
3.581000,1.030516,-0.216753,0.568229,1.170808,1.030515,-0.217314,10.000000
3.582000,1.030302,-0.210580,0.569406,1.183184,1.030302,-0.211141,10.000000
3.583000,1.030094,-0.204404,0.570596,1.195550,1.030094,-0.204965,10.000000
3.584000,1.029893,-0.198227,0.571799,1.207907,1.029893,-0.198788,10.000000
3.585000,1.029698,-0.192047,0.573013,1.220253,1.029698,-0.192608,10.000000
3.586000,1.029509,-0.185866,0.574240,1.232589,1.029509,-0.186427,12.000000
3.587000,1.029326,-0.179682,0.575480,1.244915,1.029326,-0.180243,11.000000
3.588000,1.029150,-0.173497,0.576731,1.257230,1.029149,-0.174058,11.000000
3.589000,1.028979,-0.167310,0.577995,1.269535,1.028979,-0.167870,11.000000
3.590000,1.028815,-0.161121,0.579272,1.281829,1.028815,-0.161681,11.000000
3.591000,1.028657,-0.154930,0.580560,1.294112,1.028657,-0.155491,11.000000
3.592000,1.028505,-0.148738,0.581861,1.306384,1.028505,-0.149299,10.000000
3.593000,1.028360,-0.142544,0.583174,1.318646,1.028359,-0.143105,10.000000
3.594000,1.028220,-0.136349,0.584500,1.330896,1.028220,-0.136910,10.000000
3.595000,1.028087,-0.130152,0.585837,1.343135,1.028087,-0.130713,10.000000
3.596000,1.027960,-0.123954,0.587187,1.355362,1.027960,-0.124515,10.000000
3.597000,1.027839,-0.117755,0.588549,1.367578,1.027839,-0.118316,10.000000
3.598000,1.027724,-0.111555,0.589924,1.379782,1.027724,-0.112115,10.000000
3.599000,1.027616,-0.105353,0.591310,1.391974,1.027616,-0.105913,10.000000
3.600000,1.027514,-0.099150,0.592709,1.404155,1.027513,-0.099711,14.000000
3.601000,1.027418,-0.092946,0.594120,1.416323,1.027417,-0.093507,11.000000
3.602000,1.027328,-0.086742,0.595543,1.428479,1.027327,-0.087302,30.000000
3.603000,1.027244,-0.080536,0.596978,1.440623,1.027244,-0.081096,14.000000
3.604000,1.027167,-0.074330,0.598425,1.452755,1.027166,-0.074890,9.000000
3.605000,1.027095,-0.068122,0.599884,1.464874,1.027095,-0.068683,10.000000
3.606000,1.027030,-0.061914,0.601356,1.476980,1.027030,-0.062475,10.000000
3.607000,1.026972,-0.055706,0.602840,1.489073,1.026971,-0.056266,10.000000
3.608000,1.026919,-0.049496,0.604335,1.501154,1.026919,-0.050057,10.000000
3.609000,1.026873,-0.043287,0.605843,1.513221,1.026872,-0.043847,10.000000
3.610000,1.026832,-0.037077,0.607363,1.525275,1.026832,-0.037637,10.000000
3.611000,1.026798,-0.030866,0.608895,1.537316,1.026798,-0.031426,9.000000
3.612000,1.026771,-0.024655,0.610439,1.549343,1.026770,-0.025215,10.000000
3.613000,1.026749,-0.018444,0.611995,1.561357,1.026749,-0.019004,10.000000
3.614000,1.026734,-0.012233,0.613563,1.573357,1.026733,-0.012793,10.000000
3.615000,1.026725,-0.006021,0.615143,1.585343,1.026724,-0.006581,11.000000
3.616000,1.026722,0.000190,0.616735,1.597315,1.026721,-0.000370,14.000000
3.617000,1.026725,0.006402,0.618339,1.609273,1.026725,0.005842,10.000000
3.618000,1.026735,0.012613,0.619954,1.621216,1.026734,0.012053,10.000000
3.619000,1.026750,0.018824,0.621582,1.633146,1.026750,0.018264,11.000000
3.620000,1.026772,0.025036,0.623222,1.645060,1.026772,0.024475,48421.000000
3.621000,1.026800,0.031246,0.624873,1.656960,1.026800,0.030686,7.000000
3.622000,1.026835,0.037457,0.626537,1.668846,1.026834,0.036897,7.000000
3.623000,1.026875,0.043667,0.628212,1.680716,1.026875,0.043107,7.000000
3.624000,1.026922,0.049877,0.629900,1.692571,1.026922,0.049317,7.000000
3.625000,1.026975,0.056086,0.631599,1.704411,1.026975,0.055526,7.000000
3.626000,1.027034,0.062295,0.633310,1.716235,1.027034,0.061734,7.000000
3.627000,1.027100,0.068502,0.635032,1.728044,1.027099,0.067942,7.000000
3.628000,1.027171,0.074710,0.636767,1.739838,1.027171,0.074149,7.000000
3.629000,1.027249,0.080916,0.638513,1.751615,1.027249,0.080356,7.000000
3.630000,1.027333,0.087122,0.640271,1.763377,1.027333,0.086561,7.000000
3.631000,1.027423,0.093326,0.642041,1.775122,1.027423,0.092766,7.000000
3.632000,1.027520,0.099530,0.643823,1.786852,1.027519,0.098970,7.000000
3.633000,1.027622,0.105733,0.645616,1.798565,1.027622,0.105173,7.000000
3.634000,1.027731,0.111935,0.647421,1.810261,1.027731,0.111374,7.000000
3.635000,1.027846,0.118135,0.649238,1.821941,1.027846,0.117575,7.000000
3.636000,1.027967,0.124334,0.651066,1.833604,1.027967,0.123774,7.000000
3.637000,1.028095,0.130532,0.652906,1.845250,1.028095,0.129972,7.000000
3.638000,1.028228,0.136729,0.654758,1.856879,1.028228,0.136168,7.000000
3.639000,1.028368,0.142924,0.656621,1.868491,1.028368,0.142363,7.000000
3.640000,1.028514,0.149117,0.658496,1.880086,1.028514,0.148557,7.000000
3.641000,1.028667,0.155309,0.660382,1.891663,1.028666,0.154749,7.000000
3.642000,1.028825,0.161500,0.662280,1.903222,1.028825,0.160939,7.000000
3.643000,1.028990,0.167689,0.664190,1.914763,1.028989,0.167128,7.000000
3.644000,1.029160,0.173876,0.666111,1.926287,1.029160,0.173315,7.000000
3.645000,1.029337,0.180061,0.668044,1.937792,1.029337,0.179500,9.000000
3.646000,1.029520,0.186244,0.669988,1.949280,1.029520,0.185684,7.000000
3.647000,1.029710,0.192426,0.671943,1.960748,1.029709,0.191865,7.000000
3.648000,1.029905,0.198605,0.673910,1.972199,1.029905,0.198045,7.000000
3.649000,1.030107,0.204783,0.675889,1.983630,1.030107,0.204222,7.000000
3.650000,1.030315,0.210958,0.677879,1.995043,1.030315,0.210397,7.000000
3.651000,1.030529,0.217131,0.679880,2.006437,1.030529,0.216570,7.000000
3.652000,1.030749,0.223302,0.681893,2.017812,1.030749,0.222741,7.000000
3.653000,1.030975,0.229470,0.683917,2.029167,1.030975,0.228909,7.000000
3.654000,1.031208,0.235636,0.685952,2.040503,1.031208,0.235075,7.000000
3.655000,1.031447,0.241800,0.687999,2.051819,1.031446,0.241239,7.000000
3.656000,1.031692,0.247961,0.690057,2.063116,1.031691,0.247400,7.000000
3.657000,1.031943,0.254119,0.692126,2.074392,1.031942,0.253558,7.000000
3.658000,1.032200,0.260275,0.694207,2.085649,1.032200,0.259714,8.000000
3.659000,1.032463,0.266429,0.696299,2.096885,1.032463,0.265867,119.000000
3.660000,1.032733,0.272579,0.698402,2.108101,1.032732,0.272018,82.000000
3.661000,1.033008,0.278726,0.700516,2.119297,1.033008,0.278165,16.000000
3.662000,1.033290,0.284871,0.702641,2.130472,1.033290,0.284310,68.000000
3.663000,1.033578,0.291013,0.704778,2.141626,1.033578,0.290451,16.000000
3.664000,1.033872,0.297151,0.706926,2.152759,1.033872,0.296590,11.000000
3.665000,1.034172,0.303287,0.709085,2.163870,1.034172,0.302725,10.000000
3.666000,1.034479,0.309419,0.711255,2.174961,1.034479,0.308858,11.000000
3.667000,1.034791,0.315548,0.713436,2.186030,1.034791,0.314987,10.000000
3.668000,1.035110,0.321674,0.715628,2.197078,1.035110,0.321112,197.000000
3.669000,1.035435,0.327797,0.717831,2.208103,1.035434,0.327235,408.000000
3.670000,1.035765,0.333916,0.720045,2.219107,1.035765,0.333354,53809.000000
3.671000,1.036102,0.340031,0.722270,2.230089,1.036102,0.339469,15.000000
3.672000,1.036446,0.346143,0.724506,2.241048,1.036445,0.345581,11.000000
3.673000,1.036795,0.352252,0.726753,2.251985,1.036794,0.351690,12.000000
3.674000,1.037150,0.358356,0.729011,2.262900,1.037150,0.357794,13.000000
3.675000,1.037511,0.364457,0.731280,2.273791,1.037511,0.363895,14.000000
3.676000,1.037879,0.370555,0.733560,2.284660,1.037879,0.369992,11.000000
3.677000,1.038253,0.376648,0.735851,2.295506,1.038252,0.376085,13.000000
3.678000,1.038632,0.382737,0.738152,2.306328,1.038632,0.382175,15.000000
3.679000,1.039018,0.388823,0.740464,2.317127,1.039018,0.388260,13.000000
3.680000,1.039410,0.394904,0.742787,2.327903,1.039410,0.394341,17.000000
3.681000,1.039808,0.400981,0.745121,2.338655,1.039808,0.400418,14.000000
3.682000,1.040212,0.407054,0.747466,2.349383,1.040212,0.406491,14.000000
3.683000,1.040622,0.413123,0.749821,2.360087,1.040622,0.412560,14.000000
3.684000,1.041038,0.419187,0.752187,2.370767,1.041038,0.418624,11.000000
3.685000,1.041460,0.425247,0.754564,2.381422,1.041460,0.424684,13.000000
3.686000,1.041889,0.431303,0.756951,2.392053,1.041888,0.430740,11.000000
3.687000,1.042323,0.437354,0.759349,2.402659,1.042323,0.436790,12.000000
3.688000,1.042763,0.443400,0.761757,2.413241,1.042763,0.442837,12.000000
3.689000,1.043210,0.449442,0.764176,2.423797,1.043209,0.448879,13.000000
3.690000,1.043662,0.455479,0.766606,2.434328,1.043662,0.454916,13.000000
3.691000,1.044121,0.461511,0.769046,2.444834,1.044120,0.460948,12.000000
3.692000,1.044585,0.467539,0.771497,2.455314,1.044585,0.466975,14.000000
3.693000,1.045056,0.473561,0.773958,2.465769,1.045055,0.472998,13.000000
3.694000,1.045532,0.479579,0.776429,2.476197,1.045532,0.479015,14.000000
3.695000,1.046015,0.485592,0.778911,2.486600,1.046015,0.485028,13.000000
3.696000,1.046503,0.491599,0.781403,2.496976,1.046503,0.491035,12.000000
3.697000,1.046998,0.497601,0.783906,2.507326,1.046998,0.497037,12.000000
3.698000,1.047499,0.503598,0.786419,2.517650,1.047498,0.503034,13.000000
3.699000,1.048005,0.509590,0.788942,2.527947,1.048005,0.509026,11.000000
3.700000,1.048518,0.515577,0.791476,2.538217,1.048518,0.515012,14.000000
3.701000,1.049036,0.521558,0.794020,2.548460,1.049036,0.520993,14.000000
3.702000,1.049561,0.527533,0.796574,2.558675,1.049561,0.526969,13.000000
3.703000,1.050092,0.533503,0.799138,2.568864,1.050091,0.532939,14.000000
3.704000,1.050628,0.539468,0.801713,2.579025,1.050628,0.538903,12.000000
3.705000,1.051170,0.545426,0.804297,2.589158,1.051170,0.544861,12.000000
3.706000,1.051719,0.551379,0.806892,2.599263,1.051719,0.550814,11.000000
3.707000,1.052273,0.557326,0.809497,2.609340,1.052273,0.556761,13.000000
3.708000,1.052833,0.563268,0.812112,2.619389,1.052833,0.562703,11.000000
3.709000,1.053400,0.569203,0.814737,2.629409,1.053399,0.568638,14.000000
3.710000,1.053972,0.575132,0.817372,2.639401,1.053972,0.574567,14.000000
3.711000,1.054550,0.581056,0.820016,2.649364,1.054550,0.580490,14.000000
3.712000,1.055134,0.586973,0.822671,2.659298,1.055134,0.586407,12.000000
3.713000,1.055724,0.592884,0.825336,2.669203,1.055724,0.592318,13.000000
3.714000,1.056320,0.598789,0.828011,2.679079,1.056319,0.598223,14.000000
3.715000,1.056922,0.604687,0.830695,2.688925,1.056921,0.604121,13.000000
3.716000,1.057529,0.610579,0.833389,2.698742,1.057529,0.610013,12.000000
3.717000,1.058143,0.616465,0.836094,2.708529,1.058142,0.615898,12.000000
3.718000,1.058762,0.622344,0.838808,2.718286,1.058762,0.621777,11.000000
3.719000,1.059387,0.628216,0.841531,2.728013,1.059387,0.627650,13.000000
3.720000,1.060018,0.634082,0.844264,2.737709,1.060018,0.633516,12.000000
3.721000,1.060656,0.639941,0.847008,2.747375,1.060655,0.639375,14.000000
3.722000,1.061298,0.645794,0.849760,2.757011,1.061298,0.645227,15.000000
